"Date","sentence_id","word_count","word_modifier","order_modifier","category_modifier","topic_modifier","word_keyword","order_keyword","category_keyword","topic_keyword","distance","has_keyword","is_neutral","negator_in_front","score"
"2021-06-10",6,37,"tightening",17,"High modifier","","pandemic",31,"Dovish Keyword","Other",14,TRUE,FALSE,FALSE,-1
"2021-06-10",6,37,"inconsistent",23,"Negative modifier","","pandemic",31,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,1
"2021-06-10",6,37,"downward",27,"Low modifier","","pandemic",31,"Dovish Keyword","Other",4,TRUE,FALSE,FALSE,1
"2021-06-10",9,25,"favourable",11,"Positive modifier","","pandemic",19,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,-1
"2021-06-10",9,25,"negative",18,"Low modifier","","pandemic",19,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,1
"2021-06-10",13,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2021-06-10",13,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2021-06-10",13,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-06-10",14,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-06-10",14,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2021-07-22",2,30,"lower",10,"Low modifier","","interest_rates",4,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2021-07-22",2,30,"below",25,"Low modifier","","inflation",21,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,-1
"2021-07-22",4,17,"accommodative",12,"Low modifier","","monetary_policy_stance",13,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2021-07-22",5,83,"lower",31,"Low modifier","","inflation",36,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2021-07-22",5,83,"stabilising",75,"Positive modifier","","inflation",74,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2021-07-22",6,14,"above",13,"High modifier","","inflation",10,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2021-07-22",7,45,"higher",36,"High modifier","","pandemic",21,"Dovish Keyword","Other",15,TRUE,FALSE,FALSE,-1
"2021-07-22",11,83,"lower",31,"Low modifier","","inflation",36,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2021-07-22",11,83,"stabilising",75,"Positive modifier","","inflation",74,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2021-07-22",12,14,"above",13,"High modifier","","inflation",10,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2021-07-22",14,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2021-07-22",14,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2021-07-22",14,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-07-22",15,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-07-22",15,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2021-07-22",17,51,"higher",42,"High modifier","","monetary_policy",20,"Hawkish Keyword","Policy",22,TRUE,FALSE,FALSE,1
"2021-07-22",18,37,"tightening",17,"High modifier","","pandemic",31,"Dovish Keyword","Other",14,TRUE,FALSE,FALSE,-1
"2021-07-22",18,37,"inconsistent",23,"Negative modifier","","pandemic",31,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,1
"2021-07-22",18,37,"downward",27,"Low modifier","","pandemic",31,"Dovish Keyword","Other",4,TRUE,FALSE,FALSE,1
"2021-07-22",21,25,"favourable",11,"Positive modifier","","pandemic",19,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,-1
"2021-07-22",21,25,"negative",18,"Low modifier","","pandemic",19,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,1
"2021-07-22",26,28,"stabilises",18,"Positive modifier","","inflation",17,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2021-09-09",1,45,"favourable",18,"Positive modifier","","inflation_outlook",12,"Hawkish Keyword","Prices",6,TRUE,FALSE,FALSE,-1
"2021-09-09",1,45,"lower",27,"Low modifier","","pandemic",35,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,1
"2021-09-09",5,83,"lower",31,"Low modifier","","inflation",36,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2021-09-09",5,83,"stabilising",75,"Positive modifier","","inflation",74,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2021-09-09",6,14,"above",13,"High modifier","","inflation",10,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2021-09-09",8,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2021-09-09",8,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2021-09-09",8,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-09-09",9,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-09-09",9,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2021-09-09",11,40,"favourable",17,"Positive modifier","","inflation_outlook",11,"Hawkish Keyword","Prices",6,TRUE,FALSE,FALSE,-1
"2021-09-09",11,40,"lower",26,"Low modifier","","inflation_outlook",11,"Hawkish Keyword","Prices",15,TRUE,FALSE,FALSE,-1
"2021-09-09",12,37,"tightening",17,"High modifier","","pandemic",31,"Dovish Keyword","Other",14,TRUE,FALSE,FALSE,-1
"2021-09-09",12,37,"inconsistent",23,"Negative modifier","","pandemic",31,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,1
"2021-09-09",12,37,"downward",27,"Low modifier","","pandemic",31,"Dovish Keyword","Other",4,TRUE,FALSE,FALSE,1
"2021-09-09",15,25,"favourable",11,"Positive modifier","","pandemic",19,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,-1
"2021-09-09",15,25,"negative",18,"Low modifier","","pandemic",19,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,1
"2021-09-09",20,28,"stabilises",18,"Positive modifier","","inflation",17,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2021-10-28",1,40,"favourable",9,"Positive modifier","","pandemic",26,"Dovish Keyword","Other",17,TRUE,FALSE,FALSE,-1
"2021-10-28",1,40,"lower",18,"Low modifier","","pandemic",26,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,1
"2021-10-28",5,83,"lower",31,"Low modifier","","inflation",36,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2021-10-28",5,83,"stabilising",75,"Positive modifier","","inflation",74,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2021-10-28",6,14,"above",13,"High modifier","","inflation",10,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2021-10-28",8,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2021-10-28",8,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2021-10-28",8,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-10-28",9,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-10-28",9,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2021-10-28",12,37,"tightening",17,"High modifier","","pandemic",31,"Dovish Keyword","Other",14,TRUE,FALSE,FALSE,-1
"2021-10-28",12,37,"inconsistent",23,"Negative modifier","","pandemic",31,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,1
"2021-10-28",12,37,"downward",27,"Low modifier","","pandemic",31,"Dovish Keyword","Other",4,TRUE,FALSE,FALSE,1
"2021-10-28",15,25,"favourable",11,"Positive modifier","","pandemic",19,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,-1
"2021-10-28",15,25,"negative",18,"Low modifier","","pandemic",19,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,1
"2021-10-28",20,28,"stabilises",18,"Positive modifier","","inflation",17,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2021-12-16",1,33,"reduction",22,"Low modifier","","inflation_target",16,"Hawkish Keyword","Prices",6,TRUE,FALSE,FALSE,-1
"2021-12-16",2,17,"stabilise",10,"Positive modifier","","inflation",8,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,-1
"2021-12-16",5,31,"lower",25,"Low modifier","","pandemic",1,"Dovish Keyword","Other",24,TRUE,FALSE,FALSE,1
"2021-12-16",10,38,"stressed",7,"Negative modifier","","pandemic",2,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2021-12-16",10,38,"more",37,"High modifier","","monetary_policy",26,"Hawkish Keyword","Policy",11,TRUE,FALSE,FALSE,1
"2021-12-16",11,24,"stressed",5,"Negative modifier","","monetary_policy",13,"Hawkish Keyword","Policy",8,TRUE,FALSE,FALSE,1
"2021-12-16",11,24,"jeopardise",19,"Negative modifier","","monetary_policy",17,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2021-12-16",13,49,"above",13,"High modifier","","monetary_policy",34,"Hawkish Keyword","Policy",21,TRUE,FALSE,FALSE,1
"2021-12-16",13,49,"recovering",43,"Positive modifier","","pandemic",49,"Dovish Keyword","Other",6,TRUE,FALSE,FALSE,-1
"2021-12-16",14,19,"negative",14,"Low modifier","","pandemic",19,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2021-12-16",15,58,"reduction",12,"Low modifier","","monetary_policy_stance",21,"Hawkish Keyword","Policy",9,TRUE,FALSE,FALSE,-1
"2021-12-16",15,58,"stabilising",26,"Positive modifier","","inflation",25,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2021-12-16",16,33,"reinforce",27,"Positive modifier","","policy_rates",33,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2021-12-16",16,33,"accommodative",29,"Low modifier","","policy_rates",33,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2021-12-16",17,17,"raising",13,"High modifier","","interest_rates",17,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-12-16",18,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-12-16",18,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2021-12-16",20,74,"lower",28,"Low modifier","","inflation",33,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2021-12-16",20,74,"stabilising",69,"Positive modifier","","inflation",68,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2021-12-16",21,14,"above",13,"High modifier","","inflation",10,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2021-12-16",25,36,"negative",21,"Low modifier","","interest_rate",22,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2021-12-16",26,29,"stabilises",22,"Positive modifier","","inflation",21,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-02-03",2,30,"lower",24,"Low modifier","","pandemic",1,"Dovish Keyword","Other",23,TRUE,FALSE,FALSE,1
"2022-02-03",6,39,"stressed",7,"Negative modifier","","pandemic",2,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2022-02-03",6,39,"more",38,"High modifier","","monetary_policy",26,"Hawkish Keyword","Policy",12,TRUE,FALSE,FALSE,1
"2022-02-03",7,27,"stressed",8,"Negative modifier","","monetary_policy",16,"Hawkish Keyword","Policy",8,TRUE,FALSE,FALSE,1
"2022-02-03",7,27,"jeopardise",22,"Negative modifier","","monetary_policy",20,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2022-02-03",9,49,"above",13,"High modifier","","monetary_policy",34,"Hawkish Keyword","Policy",21,TRUE,FALSE,FALSE,1
"2022-02-03",9,49,"recovering",43,"Positive modifier","","pandemic",49,"Dovish Keyword","Other",6,TRUE,FALSE,FALSE,-1
"2022-02-03",10,19,"negative",14,"Low modifier","","pandemic",19,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2022-02-03",11,61,"reduction",12,"Low modifier","","monetary_policy_stance",25,"Hawkish Keyword","Policy",13,TRUE,FALSE,FALSE,-1
"2022-02-03",11,61,"stabilising",30,"Positive modifier","","inflation",29,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-02-03",12,33,"reinforce",27,"Positive modifier","","policy_rates",33,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2022-02-03",12,33,"accommodative",29,"Low modifier","","policy_rates",33,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2022-02-03",13,17,"raising",13,"High modifier","","interest_rates",17,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-02-03",14,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-02-03",14,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2022-02-03",16,74,"lower",28,"Low modifier","","inflation",33,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2022-02-03",16,74,"stabilising",69,"Positive modifier","","inflation",68,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-02-03",17,14,"above",13,"High modifier","","inflation",10,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-02-03",21,36,"negative",21,"Low modifier","","interest_rate",22,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2022-02-03",22,25,"stabilises",18,"Positive modifier","","inflation",17,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-03-10",8,38,"weaken",15,"Negative modifier","","inflation_outlook",12,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-03-10",9,38,"inconsistent",12,"Negative modifier","","inflation_outlook",5,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,1
"2022-03-10",9,38,"further",14,"High modifier","","inflation_outlook",5,"Hawkish Keyword","Prices",9,TRUE,FALSE,FALSE,1
"2022-03-10",10,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-03-10",10,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2022-03-10",13,32,"stabilise",26,"Positive modifier","","inflation",27,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-03-10",14,60,"stabilising",55,"Positive modifier","","inflation",54,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-03-10",15,30,"lower",24,"Low modifier","","pandemic",1,"Dovish Keyword","Other",23,TRUE,FALSE,FALSE,1
"2022-03-10",19,39,"stressed",7,"Negative modifier","","pandemic",2,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2022-03-10",19,39,"more",38,"High modifier","","monetary_policy",26,"Hawkish Keyword","Policy",12,TRUE,FALSE,FALSE,1
"2022-03-10",20,27,"stressed",8,"Negative modifier","","monetary_policy",16,"Hawkish Keyword","Policy",8,TRUE,FALSE,FALSE,1
"2022-03-10",20,27,"jeopardise",22,"Negative modifier","","monetary_policy",20,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2022-03-10",22,49,"above",13,"High modifier","","monetary_policy",34,"Hawkish Keyword","Policy",21,TRUE,FALSE,FALSE,1
"2022-03-10",22,49,"recovering",43,"Positive modifier","","pandemic",49,"Dovish Keyword","Other",6,TRUE,FALSE,FALSE,-1
"2022-03-10",23,19,"negative",14,"Low modifier","","pandemic",19,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2022-03-10",27,36,"negative",21,"Low modifier","","interest_rate",22,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2022-03-10",28,47,"uncertain",12,"Negative modifier","","central_banks",6,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,1
"2022-03-10",32,25,"stabilises",18,"Positive modifier","","inflation",17,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-04-14",5,11,"surging",1,"High modifier","","commodity_prices",4,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-04-14",5,11,"reducing",6,"Low modifier","","demand",7,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,-1
"2022-04-14",8,21,"increased",3,"High modifier","","inflation",1,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,1
"2022-04-14",8,21,"high",8,"High modifier","","inflation",1,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,1
"2022-04-14",8,21,"rise",18,"High modifier","","costs",21,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-04-14",12,21,"high",6,"High modifier","","uncertainty",7,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,-1
"2022-04-14",16,111,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-04-14",16,111,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2022-04-14",17,32,"stabilise",26,"Positive modifier","","inflation",27,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-04-14",18,60,"stabilising",55,"Positive modifier","","inflation",54,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-04-14",21,49,"above",13,"High modifier","","monetary_policy",34,"Hawkish Keyword","Policy",21,TRUE,FALSE,FALSE,1
"2022-04-14",21,49,"recovering",43,"Positive modifier","","pandemic",49,"Dovish Keyword","Other",6,TRUE,FALSE,FALSE,-1
"2022-04-14",22,58,"negative",14,"Low modifier","","pandemic",19,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2022-04-14",25,66,"negative",21,"Low modifier","","interest_rate",22,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2022-04-14",25,66,"stabilises",59,"Positive modifier","","inflation",58,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-04-14",26,39,"stressed",7,"Negative modifier","","pandemic",2,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2022-04-14",26,39,"more",38,"High modifier","","monetary_policy",26,"Hawkish Keyword","Policy",12,TRUE,FALSE,FALSE,1
"2022-04-14",27,46,"stressed",8,"Negative modifier","","monetary_policy",16,"Hawkish Keyword","Policy",8,TRUE,FALSE,FALSE,1
"2022-04-14",27,46,"jeopardise",22,"Negative modifier","","monetary_policy",20,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2022-07-01",1,11,"high",2,"High modifier","","inflation",3,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,1
"2022-07-01",2,37,"rose",21,"High modifier","","inflation",19,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,1
"2022-07-01",2,37,"surging",26,"High modifier","","food_prices",29,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-07-01",3,16,"increasing",15,"High modifier","","prices",9,"Hawkish Keyword","Prices",6,TRUE,FALSE,FALSE,1
"2022-07-01",5,12,"elevated",9,"High modifier","","inflation",5,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,1
"2022-07-01",6,27,"moderating",2,"Low modifier","","costs",4,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,-1
"2022-07-01",6,27,"easing",6,"Positive modifier","","costs",4,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,-1
"2022-07-01",6,27,"decline",25,"Low modifier","","inflation",27,"Hawkish Keyword","Prices",2,TRUE,FALSE,FALSE,-1
"2022-07-01",7,25,"decline",15,"Low modifier","","inflation",7,"Hawkish Keyword","Prices",8,TRUE,FALSE,FALSE,-1
"2022-07-01",7,25,"higher",20,"High modifier","","inflation",7,"Hawkish Keyword","Prices",13,TRUE,FALSE,FALSE,1
"2022-07-01",8,22,"above",17,"High modifier","","headline_inflation",4,"Hawkish Keyword","Prices",13,TRUE,FALSE,FALSE,1
"2022-07-01",9,18,"above",15,"High modifier","","inflation",1,"Hawkish Keyword","Prices",14,TRUE,FALSE,FALSE,1
"2022-07-01",11,18,"high",15,"High modifier","","commodity_prices",18,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-07-01",12,16,"dampen",10,"Low modifier","","growth",11,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,-1
"2022-07-01",13,34,"grow",13,"High modifier","","labour_market",25,"Hawkish Keyword","Growth",12,TRUE,FALSE,FALSE,1
"2022-07-01",13,34,"strong",24,"High modifier","","labour_market",25,"Hawkish Keyword","Growth",1,TRUE,FALSE,FALSE,1
"2022-07-01",14,9,"pick_up",9,"High modifier","","economic_activity",5,"Hawkish Keyword","Growth",4,TRUE,FALSE,FALSE,1
"2022-07-01",16,40,"down",11,"Low modifier","","monetary_policy",40,"Hawkish Keyword","Policy",29,TRUE,FALSE,FALSE,-1
"2022-07-01",16,40,"further",35,"High modifier","","monetary_policy",40,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2022-07-01",19,82,"raising",32,"High modifier","","interest_rates",36,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-07-01",19,82,"concerns",55,"Negative modifier","","monetary_policy_stance",53,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2022-07-01",19,82,"concerns",55,"Negative modifier","","pandemic",57,"Dovish Keyword","Other",2,TRUE,FALSE,FALSE,1
"2022-07-01",21,49,"above",13,"High modifier","","monetary_policy",34,"Hawkish Keyword","Policy",21,TRUE,FALSE,FALSE,1
"2022-07-01",21,49,"recovering",43,"Positive modifier","","pandemic",49,"Dovish Keyword","Other",6,TRUE,FALSE,FALSE,-1
"2022-07-01",22,49,"negative",14,"Low modifier","","pandemic",19,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2022-07-01",22,49,"raising",45,"High modifier","","interest_rates",49,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-07-01",24,28,"raise",17,"High modifier","","interest_rates",21,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-07-01",25,45,"further",31,"High modifier","","deposit_facility",25,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,1
"2022-07-01",25,45,"raise",38,"High modifier","","interest_rates",42,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-07-01",26,14,"increase",6,"High modifier","","inflation_outlook",14,"Hawkish Keyword","Prices",8,TRUE,FALSE,FALSE,1
"2022-07-01",27,43,"deteriorates",8,"Negative modifier","","inflation_outlook",5,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,1
"2022-07-01",27,43,"larger",10,"High modifier","","inflation_outlook",5,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2022-07-01",27,43,"further",37,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2022-07-01",27,43,"increases",38,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2022-07-01",32,27,"stabilises",20,"Positive modifier","","inflation",19,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-07-01",33,39,"stressed",7,"Negative modifier","","pandemic",2,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2022-07-01",33,39,"more",38,"High modifier","","monetary_policy",26,"Hawkish Keyword","Policy",12,TRUE,FALSE,FALSE,1
"2022-07-01",34,45,"stressed",7,"Negative modifier","","monetary_policy",15,"Hawkish Keyword","Policy",8,TRUE,FALSE,FALSE,1
"2022-07-01",34,45,"jeopardise",21,"Negative modifier","","monetary_policy",19,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2022-07-27",1,35,"strong",10,"High modifier","","price",14,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,1
"2022-07-27",1,35,"further",21,"High modifier","","inflation",27,"Hawkish Keyword","Prices",6,TRUE,FALSE,FALSE,1
"2022-07-27",2,21,"raise",6,"High modifier","","interest_rates",11,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2022-07-27",3,25,"larger",12,"High modifier","","policy_rate",17,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2022-07-27",4,27,"reinforced",16,"Positive modifier","","inflation_risks",13,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,-1
"2022-07-27",5,36,"strengthening",17,"High modifier","","inflation_expectations",21,"Hawkish Keyword","Prices",4,TRUE,FALSE,FALSE,1
"2022-07-27",6,14,"further",8,"High modifier","","interest_rates",11,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2022-07-27",7,25,"negative",8,"Low modifier","","interest_rates",9,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2022-07-27",15,57,"more",14,"High modifier","","price",19,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,1
"2022-07-27",17,17,"raise",9,"High modifier","","interest_rates",14,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2022-07-27",18,41,"increased",20,"High modifier","","deposit_facility",17,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2022-07-27",18,41,"further",35,"High modifier","","interest_rates",38,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,1
"2022-07-27",19,25,"negative",8,"Low modifier","","interest_rates",9,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2022-07-27",21,88,"raising",42,"High modifier","","interest_rates",46,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2022-07-27",21,88,"concerns",65,"Negative modifier","","monetary_policy_stance",63,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2022-07-27",25,26,"stabilises",19,"Positive modifier","","inflation",18,"Hawkish Keyword","Prices",1,TRUE,FALSE,FALSE,-1
"2022-09-14",1,16,"raise",8,"High modifier","","interest_rates",13,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,1
"2022-09-14",2,31,"accommodative",11,"Low modifier","","policy_rates",14,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2022-09-14",3,33,"raise",16,"High modifier","","interest_rates",17,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,1
