Date,VSTOXX.Price
3/13/2014,22.09
3/14/2014,23.21
3/17/2014,21.46
3/18/2014,20.11
3/19/2014,19.29
3/20/2014,18.13
3/21/2014,17.19
3/24/2014,19.42
3/25/2014,18.26
3/26/2014,17.59
3/27/2014,17.64
3/28/2014,17.03
3/31/2014,17.66
4/1/2014,16.91
4/2/2014,17.11
4/3/2014,16.37
4/4/2014,15.88
4/7/2014,17.54
4/8/2014,17.6
4/9/2014,16.93
4/10/2014,17.25
4/11/2014,18.3
4/14/2014,18.5
4/15/2014,19.64
4/16/2014,17.32
4/17/2014,16.99
4/21/2014,16.99
4/22/2014,16.81
4/23/2014,17.1
4/24/2014,17
4/25/2014,18.77
4/28/2014,18.45
4/29/2014,17.34
4/30/2014,17.07
5/1/2014,
5/2/2014,17.9
5/5/2014,18.06
5/6/2014,18.51
5/7/2014,17.56
5/8/2014,16.73
5/9/2014,16.67
5/12/2014,16.25
5/13/2014,16
5/14/2014,15.88
5/15/2014,17.45
5/16/2014,15.79
5/19/2014,15.93
5/20/2014,15.72
5/21/2014,15.29
5/22/2014,15.26
5/23/2014,15.6
5/27/2014,15.15
5/28/2014,15.02
5/29/2014,15.52
5/30/2014,15.78
6/2/2014,16.26
6/3/2014,16.52
6/4/2014,16.51
6/5/2014,14.62
6/6/2014,13.46
6/9/2014,13.14
6/10/2014,13.04
6/11/2014,13.73
6/12/2014,13.85
6/13/2014,14.15
6/16/2014,15.37
6/17/2014,14.34
6/18/2014,13.88
6/19/2014,12.71
6/20/2014,12.78
6/23/2014,13.58
6/24/2014,13.13
6/25/2014,14.3
6/26/2014,14.8
6/27/2014,15.3
6/30/2014,15.27
7/1/2014,14.39
7/2/2014,13.96
7/3/2014,12.89
7/7/2014,14.33
7/8/2014,15.89
7/9/2014,15.09
7/10/2014,16.66
7/11/2014,16.34
7/14/2014,14.99
7/15/2014,15.87
7/16/2014,14.81
7/17/2014,17.65
7/18/2014,16.53
7/21/2014,17.72
7/22/2014,15.67
7/23/2014,15.59
7/24/2014,14.85
7/25/2014,16.73
7/28/2014,17.07
7/29/2014,16.76
7/30/2014,17.48
7/31/2014,19.12
8/1/2014,19.81
8/4/2014,19.09
8/5/2014,18.44
8/6/2014,19.15
8/7/2014,20.8
8/8/2014,21.24
8/11/2014,19.43
8/12/2014,19.56
8/13/2014,18.23
8/14/2014,17.3
8/15/2014,20.36
8/18/2014,17.03
8/19/2014,16.31
8/20/2014,16.73
8/21/2014,16.03
8/22/2014,17.23
8/25/2014,16.45
8/26/2014,15.9
8/27/2014,16.11
8/28/2014,17.28
8/29/2014,17.19
9/2/2014,17.84
9/3/2014,16.81
9/4/2014,16.16
9/5/2014,15.47
9/8/2014,15.85
9/9/2014,15.88
9/10/2014,16.42
9/11/2014,16.61
9/12/2014,15.91
9/15/2014,16.72
9/16/2014,17.1
9/17/2014,16.43
9/18/2014,16.63
9/19/2014,15.06
9/22/2014,15.83
9/23/2014,17.77
9/24/2014,15.95
9/25/2014,17.57
9/26/2014,17.6
9/29/2014,18.8
9/30/2014,17.85
10/1/2014,19.01
10/2/2014,21.08
10/3/2014,19.7
10/6/2014,19.76
10/7/2014,21.01
10/8/2014,20.9
10/9/2014,20.52
10/10/2014,23.12
10/13/2014,23.5
10/14/2014,23.38
10/15/2014,28.76
10/16/2014,31.52
10/17/2014,25.35
10/20/2014,25.19
10/21/2014,22.24
10/22/2014,21.7
10/23/2014,20.88
10/24/2014,21.32
10/27/2014,23.02
10/28/2014,20.41
10/29/2014,20.74
10/30/2014,20.88
10/31/2014,20.32
11/3/2014,21.36
11/4/2014,22.89
11/5/2014,21.95
11/6/2014,20.72
11/7/2014,21.12
11/10/2014,19.18
11/11/2014,18.26
11/12/2014,20.61
11/13/2014,20.04
11/14/2014,19.56
11/17/2014,19.42
11/18/2014,18.97
11/19/2014,19.58
11/20/2014,19.91
11/21/2014,18.91
11/24/2014,19.32
11/25/2014,19.15
11/26/2014,18.28
11/28/2014,18.03
12/1/2014,19.34
12/2/2014,19.12
12/3/2014,18.79
12/4/2014,18.11
12/5/2014,16.33
12/8/2014,16.63
12/9/2014,21.44
12/10/2014,21.73
12/11/2014,20.81
12/12/2014,26.5
12/15/2014,29.53
12/16/2014,25.66
12/17/2014,27.23
12/18/2014,22.58
12/19/2014,23.62
12/22/2014,22.97
12/23/2014,22.08
12/24/2014,
12/26/2014,
12/29/2014,24.94
12/30/2014,26.19
12/31/2014,26.19
1/2/2015,26.25
1/5/2015,29.62
1/6/2015,28.83
1/7/2015,28.17
1/8/2015,25.91
1/9/2015,28.78
1/12/2015,29.72
1/13/2015,28.54
1/14/2015,29.48
1/15/2015,29.03
1/16/2015,29.33
1/20/2015,27.07
1/21/2015,26.02
1/22/2015,22.94
1/23/2015,23.11
1/26/2015,21.34
1/27/2015,22.43
1/28/2015,21.83
1/29/2015,23.32
1/30/2015,24.73
2/2/2015,24.32
2/3/2015,22.76
2/4/2015,22.27
2/5/2015,22.26
2/6/2015,21.83
2/9/2015,25.37
2/10/2015,25.11
2/11/2015,25.72
2/12/2015,24.36
2/13/2015,24.18
2/17/2015,24.9
2/18/2015,23.34
2/19/2015,23.21
2/20/2015,24.2
2/23/2015,20.63
2/24/2015,18.4
2/25/2015,17.82
2/26/2015,17.35
2/27/2015,17.75
3/2/2015,17.8
3/3/2015,19.58
3/4/2015,18.92
3/5/2015,18.18
3/6/2015,18.41
3/9/2015,18.81
3/10/2015,20.47
3/11/2015,19.47
3/12/2015,18.97
3/13/2015,18.83
3/16/2015,19.39
3/17/2015,20.25
3/18/2015,19.69
3/19/2015,18.91
3/20/2015,17.48
3/23/2015,19.83
3/24/2015,17.67
3/25/2015,19.16
3/26/2015,19.65
3/27/2015,20.47
3/30/2015,19.76
3/31/2015,21.1
4/1/2015,20.97
4/2/2015,20.72
4/6/2015,20.72
4/7/2015,20.06
4/8/2015,19.43
4/9/2015,18.31
4/10/2015,17.51
4/13/2015,17.86
4/14/2015,18.86
4/15/2015,18.21
4/16/2015,20.11
4/17/2015,25.06
4/20/2015,22.3
4/21/2015,22.4
4/22/2015,22.33
4/23/2015,22.57
4/24/2015,21.92
4/27/2015,20.89
4/28/2015,22.12
4/29/2015,24.05
4/30/2015,24.21
5/1/2015,
5/4/2015,23.43
5/5/2015,25.22
5/6/2015,24.72
5/7/2015,23.75
5/8/2015,21.13
5/11/2015,21.84
5/12/2015,23.23
5/13/2015,23.05
5/14/2015,21.74
5/15/2015,21.51
5/18/2015,21.01
5/19/2015,20.05
5/20/2015,19.57
5/21/2015,19.53
5/22/2015,19.63
5/26/2015,22.5
5/27/2015,20.82
5/28/2015,22.02
5/29/2015,23.54
6/1/2015,24.56
6/2/2015,24.51
6/3/2015,24.05
6/4/2015,24.45
6/5/2015,25.27
6/8/2015,25.6
6/9/2015,24.99
6/10/2015,23.83
6/11/2015,23.63
6/12/2015,25.26
6/15/2015,27.85
6/16/2015,28.74
6/17/2015,28.27
6/18/2015,28.43
6/19/2015,28.62
6/22/2015,23.54
6/23/2015,23.52
6/24/2015,24.93
6/25/2015,25.64
6/26/2015,26.72
6/29/2015,30.65
6/30/2015,32.31
7/1/2015,30.29
7/2/2015,31.67
7/6/2015,29.98
7/7/2015,30.99
7/8/2015,31.63
7/9/2015,30.77
7/10/2015,27.88
7/13/2015,23.25
7/14/2015,21.55
7/15/2015,21.1
7/16/2015,19.02
7/17/2015,18.97
7/20/2015,18.12
7/21/2015,17.91
7/22/2015,18.16
7/23/2015,17.43
7/24/2015,19.04
7/27/2015,21.92
7/28/2015,20.81
7/29/2015,20.03
7/30/2015,20.23
7/31/2015,19.29
8/3/2015,18.59
8/4/2015,18.25
8/5/2015,17.55
8/6/2015,18.26
8/7/2015,18.71
8/10/2015,18.31
8/11/2015,20.4
8/12/2015,24.47
8/13/2015,23.24
8/14/2015,22.84
8/17/2015,22.38
8/18/2015,22.5
8/19/2015,23.71
8/20/2015,25.49
8/21/2015,30.21
8/24/2015,40.8
8/25/2015,33.65
8/26/2015,35.29
8/27/2015,30.56
8/28/2015,31.03
8/31/2015,31.07
9/1/2015,34.26
9/2/2015,33.7
9/3/2015,29.88
9/4/2015,34.82
9/8/2015,32.23
9/9/2015,30.45
9/10/2015,32
9/11/2015,31.65
9/14/2015,31.36
9/15/2015,29.95
9/16/2015,27.92
9/17/2015,27.06
9/18/2015,28.4
9/21/2015,27.02
9/22/2015,32.16
9/23/2015,31.06
9/24/2015,33.46
9/25/2015,30.52
9/28/2015,33.08
9/29/2015,33.74
9/30/2015,32.05
10/1/2015,31.72
10/2/2015,30.94
10/5/2015,28.62
10/6/2015,26.26
10/7/2015,26.39
10/8/2015,24.52
10/9/2015,23.42
10/12/2015,23.19
10/13/2015,24.04
10/14/2015,25.16
10/15/2015,24.12
10/16/2015,22.74
10/19/2015,22.45
10/20/2015,21.72
10/21/2015,21.83
10/22/2015,19.97
10/23/2015,19.8
10/26/2015,20.64
10/27/2015,20.69
10/28/2015,20.71
10/29/2015,21.04
10/30/2015,20.36
11/2/2015,20.77
11/3/2015,20.06
11/4/2015,20.75
11/5/2015,20.94
11/6/2015,20.44
11/9/2015,21.98
11/10/2015,22.39
11/11/2015,21.84
11/12/2015,23.45
11/13/2015,24.95
11/16/2015,25.85
11/17/2015,23.62
11/18/2015,24.75
11/19/2015,23.44
11/20/2015,22.65
11/23/2015,22.98
11/24/2015,24.81
11/25/2015,23.94
11/27/2015,23.07
11/30/2015,23.65
12/1/2015,23.61
12/2/2015,22.82
12/3/2015,22.65
12/4/2015,22.68
12/7/2015,22.04
12/8/2015,23.57
12/9/2015,24.29
12/10/2015,24.53
12/11/2015,26.58
12/14/2015,30.41
12/15/2015,27.46
12/16/2015,25.44
12/17/2015,22.58
12/18/2015,23.9
12/21/2015,23.88
12/22/2015,22.54
12/23/2015,20.25
12/24/2015,
12/28/2015,22.45
12/29/2015,21.61
12/30/2015,22.17
12/31/2015,
1/4/2016,27
1/5/2016,26.21
1/6/2016,26.31
1/7/2016,29.79
1/8/2016,30.4
1/11/2016,30.22
1/12/2016,28.54
1/13/2016,28.13
1/14/2016,29.94
1/15/2016,34.59
1/19/2016,30.76
1/20/2016,35.11
1/21/2016,31.79
1/22/2016,28.34
1/25/2016,28.44
1/26/2016,28.12
1/27/2016,27.78
1/28/2016,29.83
1/29/2016,27.39
2/1/2016,27.33
2/2/2016,29.15
2/3/2016,30.74
2/4/2016,29.64
2/5/2016,30.05
2/8/2016,33.39
2/9/2016,33.97
2/10/2016,33.45
2/11/2016,38.31
2/12/2016,35.68
2/16/2016,33.52
2/17/2016,30.5
2/18/2016,30.92
2/19/2016,31.27
2/22/2016,29.95
2/23/2016,30.54
2/24/2016,33.12
2/25/2016,31.03
2/26/2016,29.28
2/29/2016,29.73
3/1/2016,28.54
3/2/2016,27.12
3/3/2016,26.52
3/4/2016,24.51
3/7/2016,26.21
3/8/2016,27.85
3/9/2016,28.06
3/10/2016,28.18
3/11/2016,24.11
3/14/2016,22.96
3/15/2016,23.24
3/16/2016,23.1
3/17/2016,22.75
3/18/2016,20.66
3/21/2016,21.83
3/22/2016,22.04
3/23/2016,22.1
3/24/2016,24.63
3/28/2016,24.63
3/29/2016,24.9
3/30/2016,22.64
3/31/2016,23.45
4/1/2016,25.11
4/4/2016,24.51
4/5/2016,26.62
4/6/2016,25.17
4/7/2016,26.16
4/8/2016,24.81
4/11/2016,24.89
4/12/2016,24.08
4/13/2016,22.31
4/14/2016,20.63
4/15/2016,20.55
4/18/2016,21.28
4/19/2016,20.36
4/20/2016,19.88
4/21/2016,20.31
4/22/2016,20.6
4/25/2016,21.84
4/26/2016,21.28
4/27/2016,21.28
4/28/2016,20.85
4/29/2016,24.03
5/2/2016,25.12
5/3/2016,26.41
5/4/2016,27.04
5/5/2016,25.93
5/6/2016,25.12
5/9/2016,24.96
5/10/2016,23.89
5/11/2016,23.86
5/12/2016,24.45
5/13/2016,23.6
5/16/2016,24.21
5/17/2016,24.47
5/18/2016,23.3
5/19/2016,24.38
5/20/2016,22.6
5/23/2016,23.29
5/24/2016,21.79
5/25/2016,21.06
5/26/2016,20.82
5/27/2016,20.46
5/31/2016,22.11
6/1/2016,23.93
6/2/2016,23.11
6/3/2016,23.55
6/6/2016,24.05
6/7/2016,23.35
6/8/2016,24.32
6/9/2016,25.84
6/10/2016,30.23
6/13/2016,34.36
6/14/2016,38.34
6/15/2016,37.69
6/16/2016,39.9
6/17/2016,38.03
6/20/2016,34.22
6/21/2016,34.47
6/22/2016,36.04
6/23/2016,32.06
6/24/2016,35.43
6/27/2016,35
6/28/2016,31.01
6/29/2016,28.55
6/30/2016,26.08
7/1/2016,25.02
7/5/2016,26.71
7/6/2016,28.26
7/7/2016,26.55
7/8/2016,24.62
7/11/2016,23.57
7/12/2016,22.32
7/13/2016,23.09
7/14/2016,21.81
7/15/2016,20.92
7/18/2016,20.84
7/19/2016,21.01
7/20/2016,20.35
7/21/2016,19.45
7/22/2016,19.12
7/25/2016,19.92
7/26/2016,20.14
7/27/2016,20.53
7/28/2016,20.99
7/29/2016,20.25
8/1/2016,20.33
8/2/2016,23.12
8/3/2016,22.95
8/4/2016,21.41
8/5/2016,19.3
8/8/2016,18.94
8/9/2016,18.29
8/10/2016,19.19
8/11/2016,18.36
8/12/2016,17.9
8/15/2016,18.83
8/16/2016,20.07
8/17/2016,21.19
8/18/2016,20.32
8/19/2016,21.13
8/22/2016,21.66
8/23/2016,20.22
8/24/2016,19.83
8/25/2016,20.41
8/26/2016,19.49
8/29/2016,20.19
8/30/2016,19.37
8/31/2016,19.42
9/1/2016,20.06
9/2/2016,18.3
9/6/2016,19.08
9/7/2016,18.57
9/8/2016,17.81
9/9/2016,19.3
9/12/2016,21.9
9/13/2016,22.78
9/14/2016,22.21
9/15/2016,20.55
9/16/2016,21.31
9/19/2016,20.32
9/20/2016,20.7
9/21/2016,20.09
9/22/2016,17.27
9/23/2016,16.83
9/26/2016,20.22
9/27/2016,20.66
9/28/2016,19.69
9/29/2016,19.96
9/30/2016,19.77
10/3/2016,20.4
10/4/2016,19.21
10/5/2016,19.44
10/6/2016,19.17
10/7/2016,20.04
10/10/2016,19.26
10/11/2016,19.88
10/12/2016,20.13
10/13/2016,20.93
10/14/2016,19.46
10/17/2016,20.62
10/18/2016,19.07
10/19/2016,18.07
10/20/2016,17.22
10/21/2016,16.6
10/24/2016,17.71
10/25/2016,18.23
10/26/2016,18.67
10/27/2016,18.73
10/28/2016,19.27
10/31/2016,21.44
11/1/2016,23.46
11/2/2016,23.65
11/3/2016,24.68
11/4/2016,25.21
11/7/2016,24.62
11/8/2016,24.93
11/9/2016,21.1
11/10/2016,21.1
11/11/2016,21.96
11/14/2016,22.19
11/15/2016,20.64
11/16/2016,21.11
11/17/2016,19.95
11/18/2016,20.37
11/21/2016,20.55
11/22/2016,20.25
11/23/2016,20.19
11/25/2016,20.41
11/28/2016,22.53
11/29/2016,21.8
11/30/2016,21.44
12/1/2016,22.6
12/2/2016,22.62
12/5/2016,18.96
12/6/2016,17.63
12/7/2016,17.14
12/8/2016,16.16
12/9/2016,16.62
12/12/2016,16.93
12/13/2016,16.87
12/14/2016,17.11
12/15/2016,15.86
12/16/2016,15.1
12/19/2016,15.12
12/20/2016,14.88
12/21/2016,14.74
12/22/2016,14.88
12/23/2016,15.09
12/27/2016,16.72
12/28/2016,17.06
12/29/2016,17.77
12/30/2016,18.12
1/3/2017,17.35
1/4/2017,16.46
1/5/2017,15.98
1/6/2017,15.34
1/9/2017,15.51
1/10/2017,15.35
1/11/2017,15.7
1/12/2017,16.29
1/13/2017,14.86
1/17/2017,15.67
1/18/2017,14.85
1/19/2017,14.85
1/20/2017,14.6
1/23/2017,17.11
1/24/2017,16.31
1/25/2017,15.7
1/26/2017,15.61
1/27/2017,15.85
1/30/2017,17.47
1/31/2017,17.37
2/1/2017,16.64
2/2/2017,16.19
2/3/2017,15.13
2/6/2017,16.43
2/7/2017,16.91
2/8/2017,16.83
2/9/2017,15.3
2/10/2017,15.11
2/13/2017,14.8
2/14/2017,14.65
2/15/2017,14.68
2/16/2017,15.4
2/17/2017,14.83
2/21/2017,14.57
2/22/2017,14.86
2/23/2017,15.46
2/24/2017,15.86
2/27/2017,16.04
2/28/2017,16.28
3/1/2017,15.39
3/2/2017,15.28
3/3/2017,15.27
3/6/2017,15.77
3/7/2017,15.37
3/8/2017,14.98
3/9/2017,15.21
3/10/2017,15.34
3/13/2017,15.58
3/14/2017,15.97
3/15/2017,15.6
3/16/2017,11.52
3/17/2017,11.16
3/20/2017,13.08
3/21/2017,13.77
3/22/2017,14.51
3/23/2017,15.1
3/24/2017,15.2
3/27/2017,16.35
3/28/2017,15.86
3/29/2017,15.93
3/30/2017,16.1
3/31/2017,16.52
4/3/2017,17.96
4/4/2017,18.01
4/5/2017,18.52
4/6/2017,18.87
4/7/2017,19.54
4/10/2017,22.09
4/11/2017,22.95
4/12/2017,22.72
4/13/2017,23.39
4/17/2017,23.39
4/18/2017,25.59
4/19/2017,24.2
4/20/2017,24.9
4/21/2017,25.09
4/24/2017,16.25
4/25/2017,15.42
4/26/2017,15.58
4/27/2017,16.11
4/28/2017,17.05
5/1/2017,
5/2/2017,17.27
5/3/2017,17.4
5/4/2017,16.48
5/5/2017,17.01
5/8/2017,14.39
5/9/2017,14.09
5/10/2017,14.07
5/11/2017,14.35
5/12/2017,13.87
5/15/2017,14.2
5/16/2017,13.54
5/17/2017,16.14
5/18/2017,17.08
5/19/2017,15.47
5/22/2017,14.83
5/23/2017,13.84
5/24/2017,13.88
5/25/2017,13.96
5/26/2017,13.85
5/30/2017,14.47
5/31/2017,14.55
6/1/2017,13.62
6/2/2017,13.33
6/5/2017,13.94
6/6/2017,14.39
6/7/2017,14.61
6/8/2017,14.08
6/9/2017,13.39
6/12/2017,14.51
6/13/2017,13.56
6/14/2017,13.95
6/15/2017,14.94
6/16/2017,13.74
6/19/2017,13.03
6/20/2017,14.03
6/21/2017,14.18
6/22/2017,14.03
6/23/2017,14.22
6/26/2017,13.66
6/27/2017,14.77
6/28/2017,14.85
6/29/2017,17.6
6/30/2017,17.25
7/3/2017,14.49
7/5/2017,14.7
7/6/2017,15.47
7/7/2017,15.18
7/10/2017,14.78
7/11/2017,14.77
7/12/2017,13.75
7/13/2017,13.12
7/14/2017,12.65
7/17/2017,12.63
7/18/2017,13.68
7/19/2017,13.27
7/20/2017,13.09
7/21/2017,15.33
7/24/2017,15.08
7/25/2017,13.64
7/26/2017,13
7/27/2017,12.77
7/28/2017,13.73
7/31/2017,13.9
8/1/2017,13.47
8/2/2017,13.75
8/3/2017,13.73
8/4/2017,13.07
8/7/2017,13.2
8/8/2017,12.79
8/9/2017,15.02
8/10/2017,18.91
8/11/2017,19.31
8/14/2017,15.67
8/15/2017,14.88
8/16/2017,14.25
8/17/2017,15.39
8/18/2017,17.57
8/21/2017,18.56
8/22/2017,16.41
8/23/2017,16.23
8/24/2017,15.67
8/25/2017,15.33
8/28/2017,15.85
8/29/2017,17.32
8/30/2017,16.47
8/31/2017,15.63
9/1/2017,14.72
9/5/2017,16.48
9/6/2017,16.38
9/7/2017,15.15
9/8/2017,15.2
9/11/2017,13.96
9/12/2017,13.45
9/13/2017,13.04
9/14/2017,12.27
9/15/2017,12.2
9/18/2017,11.94
9/19/2017,11.72
9/20/2017,11.79
9/21/2017,11.19
9/22/2017,11.71
9/25/2017,12.37
9/26/2017,12.54
9/27/2017,12.13
9/28/2017,12.13
9/29/2017,12.12
10/2/2017,12.17
10/3/2017,11.84
10/4/2017,12.78
10/5/2017,12.09
10/6/2017,12.51
10/9/2017,12.61
10/10/2017,13.39
10/11/2017,12.67
10/12/2017,12.32
10/13/2017,11.85
10/16/2017,11.9
10/17/2017,11.63
10/18/2017,11.05
10/19/2017,12.44
10/20/2017,12.22
10/23/2017,12.59
10/24/2017,12.94
10/25/2017,14.53
10/26/2017,12.92
10/27/2017,12.5
10/30/2017,12.83
10/31/2017,11.99
11/1/2017,11.79
11/2/2017,12.02
11/3/2017,11.56
11/6/2017,11.69
11/7/2017,12.13
11/8/2017,12.41
11/9/2017,13.92
11/10/2017,14.45
11/13/2017,14.38
11/14/2017,15.23
11/15/2017,15.58
11/16/2017,15.03
11/17/2017,14.74
11/20/2017,13.7
11/21/2017,12.94
11/22/2017,12.87
11/24/2017,12.86
11/27/2017,13.55
11/28/2017,12.88
11/29/2017,13.54
11/30/2017,13.47
12/1/2017,16.01
12/4/2017,13.72
12/5/2017,13.16
12/6/2017,13.91
12/7/2017,13.45
12/8/2017,12.85
12/11/2017,12.92
12/12/2017,12.47
12/13/2017,12.73
12/14/2017,12.26
12/15/2017,11.79
12/18/2017,10.68
12/19/2017,11.2
12/20/2017,12.51
12/21/2017,11.74
12/22/2017,12.01
12/26/2017,12.01
12/27/2017,12.71
12/28/2017,13.62
12/29/2017,13.51
1/2/2018,13.37
1/3/2018,12.14
1/4/2018,11.41
1/5/2018,11.12
1/8/2018,11.5
1/9/2018,11.26
1/10/2018,11.76
1/11/2018,11.36
1/12/2018,10.9
1/16/2018,11.35
1/17/2018,11.95
1/18/2018,11.99
1/19/2018,11.85
1/22/2018,11.97
1/23/2018,11.95
1/24/2018,12.39
1/25/2018,12.69
1/26/2018,12.48
1/29/2018,13.29
1/30/2018,14.81
1/31/2018,15.16
2/1/2018,16.14
2/2/2018,17.56
2/5/2018,18.86
2/6/2018,30.18
2/7/2018,21.37
2/8/2018,32.04
2/9/2018,34.74
2/12/2018,28.16
2/13/2018,25.95
2/14/2018,20.71
2/15/2018,20.52
2/16/2018,17.76
2/20/2018,18.64
2/21/2018,18.65
2/22/2018,18.69
2/23/2018,18.18
2/26/2018,16.77
2/27/2018,17.59
2/28/2018,18
3/1/2018,20.57
3/2/2018,23.39
3/5/2018,18.89
3/6/2018,18.69
3/7/2018,18.15
3/8/2018,16.61
3/9/2018,15.41
3/12/2018,15.4
3/13/2018,16.62
3/14/2018,16.91
3/15/2018,15.22
3/16/2018,13.39
3/19/2018,16.5
3/20/2018,15.38
3/21/2018,14.85
3/22/2018,18.55
3/23/2018,21.08
3/26/2018,22.05
3/27/2018,18.98
3/28/2018,19.69
3/29/2018,17.44
4/2/2018,17.44
4/3/2018,18.81
4/4/2018,19.58
4/5/2018,16.9
4/6/2018,17.44
4/9/2018,17.35
4/10/2018,16.32
4/11/2018,16.98
4/12/2018,15.81
4/13/2018,15.3
4/16/2018,14.5
4/17/2018,13.29
4/18/2018,13.04
4/19/2018,13.74
4/20/2018,13.76
4/23/2018,13.33
4/24/2018,13.41
4/25/2018,14.66
4/26/2018,13.68
4/27/2018,13.13
4/30/2018,13.72
5/1/2018,
5/2/2018,13.53
5/3/2018,14.46
5/4/2018,13.42
5/7/2018,13.32
5/8/2018,13.72
5/9/2018,13.35
5/10/2018,12.82
5/11/2018,12.44
5/14/2018,12.64
5/15/2018,12.68
5/16/2018,13.57
5/17/2018,13.08
5/18/2018,13.97
5/21/2018,13.78
5/22/2018,12.98
5/23/2018,15.06
5/24/2018,15.69
5/25/2018,16.02
5/29/2018,20.15
5/30/2018,18.34
5/31/2018,17.65
6/1/2018,15.62
6/4/2018,14.36
6/5/2018,14.8
6/6/2018,14.8
6/7/2018,14.42
6/8/2018,14.96
6/11/2018,13.99
6/12/2018,13.69
6/13/2018,13.2
6/14/2018,11.44
6/15/2018,12.13
6/18/2018,13.76
6/19/2018,14.87
6/20/2018,13.98
6/21/2018,16.09
6/22/2018,14.21
6/25/2018,17.87
6/26/2018,17.24
6/27/2018,17.18
6/28/2018,18.42
6/29/2018,16.63
7/2/2018,18
7/3/2018,16.39
7/5/2018,15.73
7/6/2018,14.74
7/9/2018,14.07
7/10/2018,12.99
7/11/2018,14.6
7/12/2018,13.46
7/13/2018,12.8
7/16/2018,13.03
7/17/2018,12.56
7/18/2018,11.96
7/19/2018,12.85
7/20/2018,13.77
7/23/2018,14.19
7/24/2018,12.73
7/25/2018,13.5
7/26/2018,12.14
7/27/2018,11.66
7/30/2018,12.71
7/31/2018,12.56
8/1/2018,13.03
8/2/2018,14.51
8/3/2018,13.4
8/6/2018,13.47
8/7/2018,12.63
8/8/2018,12.87
8/9/2018,12.49
8/10/2018,15.11
8/13/2018,15.94
8/14/2018,15.86
8/15/2018,18.48
8/16/2018,16.26
8/17/2018,16.1
8/20/2018,14.5
8/21/2018,13.87
8/22/2018,13.85
8/23/2018,13.64
8/24/2018,13.19
8/27/2018,13.11
8/28/2018,13.16
8/29/2018,12.99
8/30/2018,14.15
8/31/2018,15.63
9/4/2018,16.39
9/5/2018,17.29
9/6/2018,17.1
9/7/2018,16.45
9/10/2018,15.89
9/11/2018,15.79
9/12/2018,15.32
9/13/2018,14.59
9/14/2018,13.9
9/17/2018,14.57
9/18/2018,14.36
9/19/2018,13.53
9/20/2018,13.18
9/21/2018,12.82
9/24/2018,13.73
9/25/2018,13.16
9/26/2018,12.85
9/27/2018,13.17
9/28/2018,14.76
10/1/2018,14.23
10/2/2018,15.48
10/3/2018,14.61
10/4/2018,16.02
10/5/2018,16.68
10/8/2018,17.63
10/9/2018,16.9
10/10/2018,18.4
10/11/2018,21.24
10/12/2018,20.21
10/15/2018,19.07
10/16/2018,16.83
10/17/2018,17.02
10/18/2018,18.17
10/19/2018,18.78
10/22/2018,19.36
10/23/2018,21.36
10/24/2018,21.98
10/25/2018,20.76
10/26/2018,23.74
10/29/2018,22.29
10/30/2018,22.22
10/31/2018,20.3
11/1/2018,19
11/2/2018,18.85
11/5/2018,18.33
11/6/2018,18.11
11/7/2018,16.43
11/8/2018,15.88
11/9/2018,16.38
11/12/2018,17.86
11/13/2018,17.03
11/14/2018,18.45
11/15/2018,20.15
11/16/2018,18.08
11/19/2018,18.03
11/20/2018,19.96
11/21/2018,18.24
11/23/2018,18.97
11/26/2018,18.42
11/27/2018,18.48
11/28/2018,18.6
11/29/2018,18.61
11/30/2018,18.49
12/3/2018,16.92
12/4/2018,17.21
12/6/2018,24.62
12/7/2018,21.67
12/10/2018,23.66
12/11/2018,21.09
12/12/2018,19.73
12/13/2018,19.18
12/14/2018,19.16
12/17/2018,19.82
12/18/2018,20.04
12/19/2018,19.6
12/20/2018,20.73
12/21/2018,20.4
12/24/2018,
12/26/2018,
12/27/2018,25.69
12/28/2018,23.86
12/31/2018,
1/2/2019,23.39
1/3/2019,23
1/4/2019,20.48
1/7/2019,20.15
1/8/2019,19.48
1/9/2019,19
1/10/2019,18.69
1/11/2019,17.42
1/14/2019,17.9
1/15/2019,16.93
1/16/2019,15.72
1/17/2019,15.41
1/18/2019,14.28
1/22/2019,16
1/23/2019,16.48
1/24/2019,15.56
1/25/2019,14.78
1/28/2019,16.16
1/29/2019,16.05
1/30/2019,16.02
1/31/2019,15.11
2/1/2019,13.99
2/4/2019,14.21
2/5/2019,13.58
2/6/2019,13.62
2/7/2019,16.17
2/8/2019,16.31
2/11/2019,15.22
2/12/2019,14.28
2/13/2019,13.97
2/14/2019,15.76
2/15/2019,14.29
2/19/2019,14.61
2/20/2019,14.27
2/21/2019,14.34
2/22/2019,13.98
2/25/2019,13.85
2/26/2019,13.89
2/27/2019,14.35
2/28/2019,13.59
3/1/2019,13.37
3/4/2019,13.65
3/5/2019,13.51
3/6/2019,13.44
3/7/2019,13.87
3/8/2019,14.41
3/11/2019,14.15
3/12/2019,13.84
3/13/2019,13.95
3/14/2019,13.65
3/15/2019,12.92
3/18/2019,13.21
3/19/2019,13
3/20/2019,14.48
3/21/2019,15.69
3/22/2019,17.68
3/25/2019,17.34
3/26/2019,15.85
3/27/2019,16.33
3/28/2019,16.67
3/29/2019,15.27
4/1/2019,14.79
4/2/2019,14.78
4/3/2019,14.19
4/4/2019,14.25
4/5/2019,13.55
